date,station,tree_total,tree_level,top_tree_species,weed_total,weed_level,top_weed_species,grass_total,grass_level,top_grass_species,mold_total,mold_level,top_mold_species,weather_notes
2020-08-07,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-08,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-09,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,4.0,Low,"Sheep Sorrel, Dock; Plantain",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2020-08-10,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,Alder; Pine Family with air bladders; All identified tree pollen not counted elsewhere,3.0,Low,All identified weed pollen not counted elsewhere,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2020-08-11,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,All identified weed pollen not counted elsewhere,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2020-08-12,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2020-08-13,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-14,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2020-08-15,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2020-08-18,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-19,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-20,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2020-08-21,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2020-08-22,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2020-08-25,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-27,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-28,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-08-29,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2020-09-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-09-03,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-09-25,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,Pine Family with air bladders; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-09-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-09-29,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-06,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-08,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-09,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-10,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-13,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-14,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-17,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-21,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-23,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-10-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-03,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-04,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-05,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-07,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-10,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-13,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-16,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-17,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-18,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-25,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-11-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-03,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-04,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-08,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-09,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-11,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-15,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-18,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-22,"Oregon Allergy Associates, Eugene,  Oregon ",52.0,Medium,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-23,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-29,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-30,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2020-12-31,"Oregon Allergy Associates, Eugene,  Oregon ",38.0,Medium,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-12,"Oregon Allergy Associates, Eugene,  Oregon ",99.0,High,"Juniper family, Cedar; Ash; Birch",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-14,"Oregon Allergy Associates, Eugene,  Oregon ",145.0,High,"Hazelnut; Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-19,"Oregon Allergy Associates, Eugene,  Oregon ",64.0,Medium,Birch; Alder; Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-20,"Oregon Allergy Associates, Eugene,  Oregon ",235.0,High,Hazelnut; Birch; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-21,"Oregon Allergy Associates, Eugene,  Oregon ",157.0,High,Hazelnut; Alder; Birch,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-26,"Oregon Allergy Associates, Eugene,  Oregon ",28.0,Medium,"Birch; Juniper family, Cedar; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-27,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-28,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-01-30,"Oregon Allergy Associates, Eugene,  Oregon ",71.0,Medium,"Juniper family, Cedar; Alder; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-03,"Oregon Allergy Associates, Eugene,  Oregon ",45.0,Medium,"Juniper family, Cedar; Hazelnut; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-04,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-06,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Juniper family, Cedar; Hazelnut; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-09,"Oregon Allergy Associates, Eugene,  Oregon ",24.0,Medium,Hazelnut; Alder; Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-10,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,Hazelnut; Alder; Birch,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-11,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,Ash; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-12,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-17,"Oregon Allergy Associates, Eugene,  Oregon ",13.0,Low,"Juniper family, Cedar; Birch; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-18,"Oregon Allergy Associates, Eugene,  Oregon ",29.0,Medium,"Juniper family, Cedar; Alder; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-20,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Juniper family, Cedar; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-23,"Oregon Allergy Associates, Eugene,  Oregon ",28.0,Medium,"Juniper family, Cedar; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-24,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-02-25,"Oregon Allergy Associates, Eugene,  Oregon ",12.0,Low,"Juniper family, Cedar; Ash; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-02,"Oregon Allergy Associates, Eugene,  Oregon ",198.0,High,"Juniper family, Cedar; Alder; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-03,"Oregon Allergy Associates, Eugene,  Oregon ",50.0,Medium,"Juniper family, Cedar; Alder; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-04,"Oregon Allergy Associates, Eugene,  Oregon ",84.0,Medium,"Juniper family, Cedar; Ash; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-05,"Oregon Allergy Associates, Eugene,  Oregon ",145.0,High,"Juniper family, Cedar; Ash; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-06,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Juniper family, Cedar; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-11,"Oregon Allergy Associates, Eugene,  Oregon ",33.0,Medium,"Juniper family, Cedar; Alder; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-13,"Oregon Allergy Associates, Eugene,  Oregon ",217.0,High,"Juniper family, Cedar; Alder; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-16,"Oregon Allergy Associates, Eugene,  Oregon ",18.0,Medium,"Juniper family, Cedar; Hazelnut; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-17,"Oregon Allergy Associates, Eugene,  Oregon ",45.0,Medium,"Alder; Poplar, Cottonwood, Aspen; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-18,"Oregon Allergy Associates, Eugene,  Oregon ",356.0,High,"Juniper family, Cedar; Alder; Hornbeam/Hop hornbeam",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-19,"Oregon Allergy Associates, Eugene,  Oregon ",78.0,Medium,"Hornbeam/Hop hornbeam; Alder; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-30,"Oregon Allergy Associates, Eugene,  Oregon ",58.0,Medium,"Alder; Hornbeam/Hop hornbeam; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-03-31,"Oregon Allergy Associates, Eugene,  Oregon ",89.0,Medium,"Alder; Ash; Poplar, Cottonwood, Aspen",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-01,"Oregon Allergy Associates, Eugene,  Oregon ",255.0,High,"Alder; Hornbeam/Hop hornbeam; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-03,"Oregon Allergy Associates, Eugene,  Oregon ",496.0,High,"Alder; Ash; Juniper family, Cedar",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-04-05,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-06,"Oregon Allergy Associates, Eugene,  Oregon ",323.0,High,"Alder; Ash; Juniper family, Cedar",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-07,"Oregon Allergy Associates, Eugene,  Oregon ",238.0,High,"Ash; Alder; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-08,"Oregon Allergy Associates, Eugene,  Oregon ",165.0,High,Ash; Alder; Hornbeam/Hop hornbeam,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-10,"Oregon Allergy Associates, Eugene,  Oregon ",240.0,High,"Ash; Alder; Juniper family, Cedar",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-13,"Oregon Allergy Associates, Eugene,  Oregon ",465.0,High,"Ash; Alder; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-14,"Oregon Allergy Associates, Eugene,  Oregon ",210.0,High,Ash; Alder; Pine Family with air bladders,0.0,Not Present,,9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-04-16,"Oregon Allergy Associates, Eugene,  Oregon ",358.0,High,"Ash; Alder; Juniper family, Cedar",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-17,"Oregon Allergy Associates, Eugene,  Oregon ",1133.0,Very High,"Ash; Juniper family, Cedar; Elm",2.0,Low,"Sheep Sorrel, Dock",0.0,Not Present,,0.0,Not Present,,
2021-04-20,"Oregon Allergy Associates, Eugene,  Oregon ",487.0,High,Ash; Oak; Willow,7.0,Low,"Aster, Cocklebur, etc.; Sheep Sorrel, Dock",0.0,Not Present,,0.0,Not Present,,
2021-04-21,"Oregon Allergy Associates, Eugene,  Oregon ",908.0,Very High,Oak; Ash; Elm,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-22,"Oregon Allergy Associates, Eugene,  Oregon ",1269.0,Very High,Oak; Ash; Willow,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-04-23,"Oregon Allergy Associates, Eugene,  Oregon ",472.0,High,Oak; Willow; Ash,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-24,"Oregon Allergy Associates, Eugene,  Oregon ",333.0,High,Oak; Willow; Ash,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-04-27,"Oregon Allergy Associates, Eugene,  Oregon ",140.0,High,Oak; Ash; Willow,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-28,"Oregon Allergy Associates, Eugene,  Oregon ",480.0,High,Oak; Willow; Ash,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-04-30,"Oregon Allergy Associates, Eugene,  Oregon ",394.0,High,Oak; Willow; Ash,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-01,"Oregon Allergy Associates, Eugene,  Oregon ",75.0,Medium,"Oak; Willow; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-05-04,"Oregon Allergy Associates, Eugene,  Oregon ",64.0,Medium,"Oak; Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,19.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-05,"Oregon Allergy Associates, Eugene,  Oregon ",101.0,High,"Pine Family with air bladders; Juniper family, Cedar; Oak",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-06,"Oregon Allergy Associates, Eugene,  Oregon ",107.0,High,"Juniper family, Cedar; Pine Family with air bladders; Oak",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2021-05-08,"Oregon Allergy Associates, Eugene,  Oregon ",28.0,Medium,"Willow; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-11,"Oregon Allergy Associates, Eugene,  Oregon ",47.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Elm",0.0,Not Present,,9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-12,"Oregon Allergy Associates, Eugene,  Oregon ",63.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Willow",6.0,Low,All identified weed pollen not counted elsewhere,25.0,High,"Grass Family, all types",0.0,Not Present,,
2021-05-13,"Oregon Allergy Associates, Eugene,  Oregon ",69.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Willow",3.0,Low,"Sheep Sorrel, Dock",17.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-15,"Oregon Allergy Associates, Eugene,  Oregon ",128.0,High,"Pine Family with air bladders; Juniper family, Cedar; All identified tree pollen not counted elsewhere",2.0,Low,"Sheep Sorrel, Dock",73.0,High,"Grass Family, all types",0.0,Not Present,,
2021-05-18,"Oregon Allergy Associates, Eugene,  Oregon ",64.0,Medium,Pine Family with air bladders; Willow; Elm,0.0,Not Present,,16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-19,"Oregon Allergy Associates, Eugene,  Oregon ",26.0,Medium,Pine Family with air bladders; Elm; Alder,0.0,Not Present,,8.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-20,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Ash",0.0,Not Present,,12.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-21,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-05-22,"Oregon Allergy Associates, Eugene,  Oregon ",43.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Elm",0.0,Not Present,,134.0,High,"Grass Family, all types",0.0,Not Present,,
2021-05-26,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Willow",3.0,Low,"Sheep Sorrel, Dock",12.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-27,"Oregon Allergy Associates, Eugene,  Oregon ",48.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Elm",2.0,Low,"Sheep Sorrel, Dock",28.0,High,"Grass Family, all types",0.0,Not Present,,
2021-05-28,"Oregon Allergy Associates, Eugene,  Oregon ",62.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Willow",2.0,Low,"Sheep Sorrel, Dock",6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2021-05-29,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,"Pine Family with air bladders; All identified tree pollen not counted elsewhere; Juniper family, Cedar",0.0,Not Present,,442.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-05-30,"Oregon Allergy Associates, Eugene,  Oregon ",54.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Alder",0.0,Not Present,,821.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-05-31,"Oregon Allergy Associates, Eugene,  Oregon ",53.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",3.0,Low,"Sheep Sorrel, Dock",922.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-01,"Oregon Allergy Associates, Eugene,  Oregon ",33.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Willow",2.0,Low,"Sheep Sorrel, Dock",1209.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-02,"Oregon Allergy Associates, Eugene,  Oregon ",54.0,Medium,"All identified tree pollen not counted elsewhere; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,534.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-03,"Oregon Allergy Associates, Eugene,  Oregon ",50.0,Medium,"All identified tree pollen not counted elsewhere; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,549.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-04,"Oregon Allergy Associates, Eugene,  Oregon ",33.0,Medium,"All identified tree pollen not counted elsewhere; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,544.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-05,"Oregon Allergy Associates, Eugene,  Oregon ",27.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",0.0,Not Present,,451.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-06,"Oregon Allergy Associates, Eugene,  Oregon ",15.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Willow",0.0,Not Present,,65.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-07,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",0.0,Not Present,,36.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-08,"Oregon Allergy Associates, Eugene,  Oregon ",9.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",2.0,Low,"Aster, Cocklebur, etc.",23.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-09,"Oregon Allergy Associates, Eugene,  Oregon ",26.0,Medium,"Juniper family, Cedar; Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,35.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-10,"Oregon Allergy Associates, Eugene,  Oregon ",18.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",2.0,Low,"Sheep Sorrel, Dock",215.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-11,"Oregon Allergy Associates, Eugene,  Oregon ",30.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",0.0,Not Present,,86.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-12,"Oregon Allergy Associates, Eugene,  Oregon ",24.0,Medium,Pine Family with air bladders; All identified tree pollen not counted elsewhere; Oak,2.0,Low,Plantain,20.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-13,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"All identified tree pollen not counted elsewhere; Juniper family, Cedar",0.0,Not Present,,148.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-14,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2021-06-15,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Juniper family, Cedar; Oak; All identified tree pollen not counted elsewhere",0.0,Not Present,,26.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-16,"Oregon Allergy Associates, Eugene,  Oregon ",21.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Walnut, Butternut",0.0,Not Present,,26.0,High,"Grass Family, all types",0.0,Not Present,,
2021-06-17,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",0.0,Not Present,,317.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-18,"Oregon Allergy Associates, Eugene,  Oregon ",39.0,Medium,"Juniper family, Cedar; Alder; All identified tree pollen not counted elsewhere",2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",249.0,Very High,"Grass Family, all types",0.0,Not Present,,
2021-06-19,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",2.0,Low,Plantain,138.0,High,"Grass Family, all types",0.0,Not Present,,
